record_id,source_id,province_id,province_name,subSgId,subSgName,sggname,huboid,hbjname,jdname,doc_index,doc_type,current_download_url,current_pdf_path,local_markdown_repo_path,github_url,extract_status,extraction_method,quality_flag,pages,chars,bytes,recovery_class
"820260603-4900-제주특별자치도-국민의힘-1-1","party-doc:820260603:제주특별자치도:국민의힘:1","4900","제주특별자치도","820260603","광역의원비례대표선거","제주특별자치도","","","국민의힘","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4900/003_200_20260520_1.pdf","20260603/PDF/PBINFO_PUB/4900/003_200_20260520_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4900-제주특별자치도-국민의힘-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4900-제주특별자치도-국민의힘-1-1.md","ok","pymupdf","ok","8","2851","856182","pack_stale_currently_available_direct_nec_recovered"
"820260603-5200-강원특별자치도-국민의힘-1-1","party-doc:820260603:강원특별자치도:국민의힘:1","5200","강원특별자치도","820260603","광역의원비례대표선거","강원특별자치도","","","국민의힘","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/5200/003_200_20260518_1.pdf","20260603/PDF/PBINFO_PUB/5200/003_200_20260518_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5200-강원특별자치도-국민의힘-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5200-강원특별자치도-국민의힘-1-1.md","ok","pymupdf","ok","4","2048","5695898","pack_stale_currently_available_direct_nec_recovered"
"820260603-4800-경상남도-국민의힘-1-1","party-doc:820260603:경상남도:국민의힘:1","4800","경상남도","820260603","광역의원비례대표선거","경상남도","","","국민의힘","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4800/003_200_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4800/003_200_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4800-경상남도-국민의힘-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4800-경상남도-국민의힘-1-1.md","ok","pymupdf","ok","8","3246","5238649","pack_stale_currently_available_direct_nec_recovered"
"820260603-2700-대구광역시-국민의힘-1-1","party-doc:820260603:대구광역시:국민의힘:1","2700","대구광역시","820260603","광역의원비례대표선거","대구광역시","","","국민의힘","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/2700/003_200_20260525_3.pdf","20260603/PDF/PBINFO_PUB/2700/003_200_20260525_3.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2700-대구광역시-국민의힘-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2700-대구광역시-국민의힘-1-1.md","ok","pymupdf","suspiciously_short_text","4","54","1166625","pack_stale_currently_available_direct_nec_recovered"
"820260603-5300-전북특별자치도-국민의힘-1-1","party-doc:820260603:전북특별자치도:국민의힘:1","5300","전북특별자치도","820260603","광역의원비례대표선거","전북특별자치도","","","국민의힘","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/5300/003_200_20260522_1.pdf","20260603/PDF/PBINFO_PUB/5300/003_200_20260522_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5300-전북특별자치도-국민의힘-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5300-전북특별자치도-국민의힘-1-1.md","ok","pymupdf","suspiciously_short_text","1","9","575770","pack_stale_currently_available_direct_nec_recovered"
"820260603-1100-서울특별시-조국혁신당-1-1","party-doc:820260603:서울특별시:조국혁신당:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_5077_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_5077_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-조국혁신당-1-1.md","ok","pymupdf","ok","3","1791","3860983","pack_stale_currently_available_direct_nec_recovered"
"820260603-5100-세종특별자치시-조국혁신당-1-1","party-doc:820260603:세종특별자치시:조국혁신당:1","5100","세종특별자치시","820260603","광역의원비례대표선거","세종특별자치시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%B8%EC%A2%85%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/5100/003_5077_20260523_1.pdf","20260603/PDF/PBINFO_PUB/5100/003_5077_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5100-세종특별자치시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5100-세종특별자치시-조국혁신당-1-1.md","ok","pymupdf","ok","4","463","9859813","pack_stale_currently_available_direct_nec_recovered"
"820260603-4800-경상남도-조국혁신당-1-1","party-doc:820260603:경상남도:조국혁신당:1","4800","경상남도","820260603","광역의원비례대표선거","경상남도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EC%83%81%EB%82%A8%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4800/003_5077_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4800/003_5077_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4800-경상남도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4800-경상남도-조국혁신당-1-1.md","ok","pymupdf","ok","4","2374","3223564","pack_stale_currently_available_direct_nec_recovered"
"820260603-4400-충청남도-조국혁신당-1-1","party-doc:820260603:충청남도:조국혁신당:1","4400","충청남도","820260603","광역의원비례대표선거","충청남도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B6%A9%EC%B2%AD%EB%82%A8%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4400/003_5077_20260514_1.pdf","20260603/PDF/PBINFO_PUB/4400/003_5077_20260514_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4400-충청남도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4400-충청남도-조국혁신당-1-1.md","ok","pymupdf","ok","2","2236","2232888","pack_stale_currently_available_direct_nec_recovered"
"820260603-2800-인천광역시-조국혁신당-1-1","party-doc:820260603:인천광역시:조국혁신당:1","2800","인천광역시","820260603","광역의원비례대표선거","인천광역시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%9D%B8%EC%B2%9C%EA%B4%91%EC%97%AD%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/2800/003_5077_20260519_2.pdf","20260603/PDF/PBINFO_PUB/2800/003_5077_20260519_2.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2800-인천광역시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2800-인천광역시-조국혁신당-1-1.md","ok","pymupdf","ok","4","1867","3155815","pack_stale_currently_available_direct_nec_recovered"
"820260603-4900-제주특별자치도-조국혁신당-1-1","party-doc:820260603:제주특별자치도:조국혁신당:1","4900","제주특별자치도","820260603","광역의원비례대표선거","제주특별자치도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%9C%EC%A3%BC%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4900/003_5077_20260520_1.pdf","20260603/PDF/PBINFO_PUB/4900/003_5077_20260520_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4900-제주특별자치도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4900-제주특별자치도-조국혁신당-1-1.md","ok","pymupdf","ok","4","1502","3658937","pack_stale_currently_available_direct_nec_recovered"
"820260603-3100-울산광역시-조국혁신당-1-1","party-doc:820260603:울산광역시:조국혁신당:1","3100","울산광역시","820260603","광역의원비례대표선거","울산광역시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%9A%B8%EC%82%B0%EA%B4%91%EC%97%AD%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/3100/003_5077_20260521_1.pdf","20260603/PDF/PBINFO_PUB/3100/003_5077_20260521_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-3100-울산광역시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-3100-울산광역시-조국혁신당-1-1.md","ok","pymupdf","ok","2","1061","3451861","pack_stale_currently_available_direct_nec_recovered"
"820260603-2900-전남광주통합특별시-조국혁신당-1-1","party-doc:820260603:전남광주통합특별시:조국혁신당:1","2900","전남광주통합특별시","820260603","광역의원비례대표선거","전남광주통합특별시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EB%82%A8%EA%B4%91%EC%A3%BC%ED%86%B5%ED%95%A9%ED%8A%B9%EB%B3%84%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/2900/003_5077_20260522_1.pdf","20260603/PDF/PBINFO_PUB/2900/003_5077_20260522_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2900-전남광주통합특별시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-2900-전남광주통합특별시-조국혁신당-1-1.md","ok","pymupdf","ok","4","2064","4671455","pack_stale_currently_available_direct_nec_recovered"
"820260603-5300-전북특별자치도-조국혁신당-1-1","party-doc:820260603:전북특별자치도:조국혁신당:1","5300","전북특별자치도","820260603","광역의원비례대표선거","전북특별자치도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%A0%84%EB%B6%81%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/5300/003_5077_20260522_1.pdf","20260603/PDF/PBINFO_PUB/5300/003_5077_20260522_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5300-전북특별자치도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5300-전북특별자치도-조국혁신당-1-1.md","ok","pymupdf","ok","4","1420","8299390","pack_stale_currently_available_direct_nec_recovered"
"820260603-4100-경기도-조국혁신당-1-1","party-doc:820260603:경기도:조국혁신당:1","4100","경기도","820260603","광역의원비례대표선거","경기도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B2%BD%EA%B8%B0%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4100/003_5077_20260523_1.pdf","20260603/PDF/PBINFO_PUB/4100/003_5077_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4100-경기도-조국혁신당-1-1.md","ok","pymupdf","ok","8","2882","9917144","pack_stale_currently_available_direct_nec_recovered"
"820260603-3000-대전광역시-조국혁신당-1-1","party-doc:820260603:대전광역시:조국혁신당:1","3000","대전광역시","820260603","광역의원비례대표선거","대전광역시","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8C%80%EC%A0%84%EA%B4%91%EC%97%AD%EC%8B%9C_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/3000/003_5077_20260514_1.pdf","20260603/PDF/PBINFO_PUB/3000/003_5077_20260514_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-3000-대전광역시-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-3000-대전광역시-조국혁신당-1-1.md","ok","pymupdf","ok","4","1580","909710","pack_stale_currently_available_direct_nec_recovered"
"820260603-5200-강원특별자치도-조국혁신당-1-1","party-doc:820260603:강원특별자치도:조국혁신당:1","5200","강원특별자치도","820260603","광역의원비례대표선거","강원특별자치도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B0%95%EC%9B%90%ED%8A%B9%EB%B3%84%EC%9E%90%EC%B9%98%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/5200/003_5077_20260519_1.pdf","20260603/PDF/PBINFO_PUB/5200/003_5077_20260519_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5200-강원특별자치도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-5200-강원특별자치도-조국혁신당-1-1.md","ok","pymupdf","ok","4","1391","2983370","pack_stale_currently_available_direct_nec_recovered"
"820260603-4300-충청북도-조국혁신당-1-1","party-doc:820260603:충청북도:조국혁신당:1","4300","충청북도","820260603","광역의원비례대표선거","충청북도","","","조국혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B6%A9%EC%B2%AD%EB%B6%81%EB%8F%84_%EC%A1%B0%EA%B5%AD%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4300/003_5077_20260516_1.pdf","20260603/PDF/PBINFO_PUB/4300/003_5077_20260516_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4300-충청북도-조국혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-4300-충청북도-조국혁신당-1-1.md","ok","pymupdf","ok","4","1439","1063658","pack_stale_currently_available_direct_nec_recovered"
"820260603-1100-서울특별시-개혁신당-1-1","party-doc:820260603:서울특별시:개혁신당:1","1100","서울특별시","820260603","광역의원비례대표선거","서울특별시","","","개혁신당","1","비례대표 정당 제출자료","https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C_%EA%B0%9C%ED%98%81%EC%8B%A0%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/1100/003_5070_20260523_1.pdf","20260603/PDF/PBINFO_PUB/1100/003_5070_20260523_1.pdf","supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-개혁신당-1-1.md","https://github.com/treylom/opencrab-nec-2026-local-election-data/blob/main/supplements/official_gap_recovery_2026/direct_nec_downloads/markdown/820260603-1100-서울특별시-개혁신당-1-1.md","ok","pymupdf","ok","2","926","2510590","pack_stale_currently_available_direct_nec_recovered"
